,id,tstamp,srccomputer,computerresolved,redteam
3259,533948,770205,C17465,C5030,
3260,533949,770205,C5785,C529,
3261,533950,770206,C1928,C5030,
3262,533951,770206,C5785,C529,
3263,533952,770207,C5785,C529,
3264,533953,770208,C5785,C529,
3265,533954,770209,C5785,C529,
3266,533955,770210,C3869,C5030,
3267,533956,770210,C5332,C5030,
3268,533957,770210,C5785,C529,
3269,533958,770211,C5785,C529,
3270,533959,770212,C5785,C529,
3271,533960,770213,C5785,C529,
3272,533961,770214,C21176,C5030,
3273,533962,770214,C5785,C529,
3274,533963,770215,C5785,C529,
3275,533964,770218,C2492,C457,
3276,533965,770218,C5785,C529,
3277,533966,770219,C5785,C529,
3278,533967,770220,C4112,C706,
3279,533968,770220,C5785,C529,
3280,533969,770220,C5794,C1707,
3281,533970,770221,C5785,C529,
3282,533971,770222,C5785,C529,
3283,533972,770223,C20285,C1685,
3284,533973,770223,C5785,C529,
3285,533974,770224,C16397,C528,
3286,533975,770224,C5785,C529,
3287,533976,770225,C16397,C2109,
3288,533977,770225,C2760,C1685,
3289,533978,770225,C3380,C22841,
3290,533979,770226,C16397,C528,
3291,533980,770227,C16397,C1065,
3292,533981,770228,C1300,C1685,
3293,533982,770228,C16397,C457,
3294,533983,770231,C16397,C612,
3295,533984,770232,C16397,C457,
3296,533985,770232,C21524,C5030,
3297,533986,770235,C3380,C22841,
3298,533987,770237,C14477,C1685,
3299,533988,770240,C657,C1685,
3300,533989,770245,C1108,C706,
3301,533990,770246,C15370,C706,
3302,533991,770249,C12682,C1685,
3303,533992,770253,C16397,C2109,
3304,533993,770253,C17465,C1685,
3305,533994,770253,C2798,C1707,
3306,533995,770254,C16397,C586,
3307,533996,770254,C18174,C1685,
3308,533997,770255,C16397,C457,
3309,533998,770257,C15266,C1707,
3310,533999,770257,C16397,C529,
3311,534000,770258,C15266,C1707,
3312,534001,770258,C5069,C706,
3313,534002,770259,C1191,C1707,
3314,534003,770260,C1142,C1685,
3315,534004,770260,C16397,C529,
3316,534005,770262,C16397,C529,
3317,534006,770264,C3534,C706,
3318,534007,770266,C5908,C12127,
3319,534008,770266,C5910,C1685,
3320,534009,770267,C19622,C1707,
3321,534010,770270,C843,C1685,
3322,534011,770271,C2769,C2866,
3323,534012,770272,C2769,C6167,
3324,534013,770275,C20097,C1685,
3325,534014,770276,C881,C5030,
3326,534015,770278,C2492,C457,
3327,534016,770279,C21818,C1685,
3328,534017,770279,C21818,C1707,
3329,534018,770282,C16397,C2109,
3330,534019,770283,C16397,C467,
3331,534020,770284,C15843,C467,
3332,534021,770284,C15843,C528,
3333,534022,770284,C15843,C529,
3334,534023,770285,C15843,C528,
3335,534024,770285,C15843,C529,
3336,534025,770285,C16397,C457,
3337,534026,770285,C1823,C2359,
3338,534027,770285,C1823,C25661,
3339,534028,770286,C15843,C467,
3340,534029,770286,C15843,C586,
3341,534030,770286,C15843,C612,
3342,534031,770286,C3380,C22841,
3343,534032,770287,C16397,C586,
3344,534033,770287,C1754,C1685,
3345,534034,770288,C16397,C586,
3346,534035,770288,C1823,C3740,
3347,534036,770291,C16397,C528,
3348,534037,770291,C18716,C5030,
3349,534038,770292,C16397,C457,
3350,534039,770295,C22798,C1707,
3351,534040,770296,C15722,C1685,
3352,534041,770297,C15722,C1685,
3353,534042,770297,C15722,C1707,
3354,534043,770297,C3380,C22841,
3355,534044,770298,C2517,C1707,
3356,534045,770300,C15609,C5030,
3357,534046,770300,C21428,C1685,
3358,534047,770302,C13303,C706,
3359,534048,770302,C2320,C467,
3360,534049,770304,C2749,C1685,
3361,534050,770307,C1823,C1153,
3362,534051,770308,C16397,C1065,
3363,534052,770309,C2480,C1707,
3364,534053,770310,C6758,C1685,
3365,534054,770312,C15628,C15624,
3366,534055,770312,C16397,C625,
3367,534056,770313,C16397,C528,
3368,534057,770315,C1823,C72,
3369,534058,770316,C16397,C612,
3370,534059,770316,C3026,C61,
3371,534060,770317,C16397,C529,
3372,534061,770320,C16397,C529,
3373,534062,770321,C16397,C528,
3374,534063,770322,C14229,C1707,
3375,534064,770323,C1823,C2890,
3376,534065,770325,C14222,C1685,
3377,534066,770325,C15160,C1707,
3378,534067,770325,C3380,C22841,
3379,534068,770326,C14222,C1707,
3380,534069,770327,C1823,C3699,
3381,534070,770328,C22798,C5588,
3382,534071,770328,C3380,C5136,
3383,534072,770331,C15445,C706,
3384,534073,770331,C814,C706,
3385,534074,770334,C19,C1685,
3386,534075,770335,C17269,C706,
3387,534076,770338,C1295,C529,
3388,534077,770338,C2492,C457,
3389,534078,770339,C1823,C3739,
3390,534079,770340,C11885,C1685,
3391,534080,770341,C16397,C2109,
3392,534081,770341,C19131,C1685,
3393,534082,770342,C14621,C528,
3394,534083,770342,C16397,C467,
3395,534084,770342,C19131,C1707,
3396,534085,770345,C20345,C706,
3397,534086,770346,C16397,C586,
3398,534087,770346,C22796,C5588,
3399,534088,770347,C12707,C5030,
3400,534089,770347,C16397,C586,
3401,534090,770349,C1823,C2890,
3402,534091,770349,C1823,C3058,
3403,534092,770349,C1823,C72,
3404,534093,770350,C15001,C1707,
3405,534094,770350,C20622,C1065,
3406,534095,770351,C16397,C457,
3407,534096,770351,C21139,C706,
3408,534097,770351,C5358,C612,
3409,534098,770352,C16397,C457,
3410,534099,770356,C4753,C706,
3411,534100,770358,C1823,C3140,
3412,534101,770358,C375,C1707,
3413,534102,770359,C3380,C22841,
3414,534103,770360,C1823,C1622,
3415,534104,770361,C1823,C25661,
3416,534105,770362,C6897,C5030,
3417,534106,770362,C806,C706,
3418,534107,770364,C18002,C5030,
3419,534108,770364,C3122,C529,
3420,534109,770370,C16397,C2109,
3421,534110,770370,C1823,C1732,
3422,534111,770370,C1823,C2588,
3423,534112,770370,C21661,C5030,
3424,534113,770371,C16397,C457,
3425,534114,770371,C1823,C1952,
3426,534115,770373,C16397,C612,
3427,534116,770373,C1823,C72,
3428,534117,770374,C13303,C2109,
3429,534118,770374,C16397,C467,
3430,534119,770375,C13303,C529,
3431,534120,770376,C14763,C1707,
3432,534121,770376,C16397,C528,
3433,534122,770376,C21405,C706,
3434,534123,770377,C1506,C5030,
3435,534124,770377,C16397,C467,
3436,534125,770379,C19,C1685,
3437,534126,770381,C1823,C1028,
3438,534127,770381,C3122,C1015,
3439,534128,770382,C1823,C1028,
3440,534129,770383,C1823,C1792,
3441,534130,770394,C1823,C1646,
3442,534131,770394,C1823,C3752,
3443,534132,770395,C15640,C1707,
3444,534133,770396,C1823,C4075,
3445,534134,770396,C1823,C4387,
3446,534135,770397,C11161,C706,
3447,534136,770397,C1823,C1732,
3448,534137,770398,C2492,C457,
3449,534138,770399,C16397,C528,
